889 2914
736 665 0.1111111111111111
665 736 0.023255813953488372
758 665 0.1111111111111111
665 758 0.25
813 665 0.1111111111111111
665 813 0.5
668 666 0.05
666 668 0.07142857142857142
678 666 0.05
666 678 0.09090909090909091
702 666 0.05
666 702 0.07142857142857142
704 666 0.05
666 704 0.3333333333333333
710 666 0.05
666 710 0.07142857142857142
731 666 0.05
666 731 1.0
736 666 0.05
666 736 0.023255813953488372
754 666 0.05
666 754 1.0
762 666 0.05
666 762 0.023255813953488372
784 666 0.05
666 784 0.1111111111111111
683 667 1.0
667 683 0.25
670 668 0.07142857142857142
668 670 0.16666666666666666
678 668 0.07142857142857142
668 678 0.09090909090909091
681 668 0.07142857142857142
668 681 0.1111111111111111
717 668 0.07142857142857142
668 717 0.14285714285714285
720 668 0.07142857142857142
668 720 0.3333333333333333
736 668 0.07142857142857142
668 736 0.023255813953488372
745 668 0.07142857142857142
668 745 0.25
750 668 0.07142857142857142
668 750 0.043478260869565216
802 668 0.07142857142857142
668 802 0.1
819 668 0.07142857142857142
668 819 0.08333333333333333
723 669 0.3333333333333333
669 723 0.16666666666666666
728 669 0.3333333333333333
669 728 1.0
720 670 0.16666666666666666
670 720 0.3333333333333333
738 670 0.16666666666666666
670 738 0.05263157894736842
762 670 0.16666666666666666
670 762 0.023255813953488372
771 670 0.16666666666666666
670 771 0.1
693 671 0.2
671 693 0.14285714285714285
735 671 0.2
671 735 0.125
697 673 0.125
673 697 0.02702702702702703
702 673 0.125
673 702 0.07142857142857142
729 673 0.125
673 729 0.2
776 673 0.125
673 776 0.14285714285714285
795 673 0.125
673 795 0.25
681 677 0.2
677 681 0.1111111111111111
691 677 0.2
677 691 0.07142857142857142
697 677 0.2
677 697 0.02702702702702703
722 677 0.2
677 722 0.5
706 678 0.09090909090909091
678 706 0.3333333333333333
718 678 0.09090909090909091
678 718 0.25
736 678 0.09090909090909091
678 736 0.023255813953488372
753 678 0.09090909090909091
678 753 0.125
839 680 1.0
680 839 0.058823529411764705
690 684 1.0
684 690 0.041666666666666664
738 686 1.0
686 738 0.05263157894736842
688 687 0.08333333333333333
687 688 0.5
690 687 0.08333333333333333
687 690 0.041666666666666664
697 687 0.08333333333333333
687 697 0.02702702702702703
709 687 0.08333333333333333
687 709 0.045454545454545456
743 687 0.08333333333333333
687 743 0.25
751 687 0.08333333333333333
687 751 0.125
829 687 0.08333333333333333
687 829 0.08333333333333333
851 687 0.08333333333333333
687 851 0.25
884 688 0.5
688 884 0.5
736 689 1.0
689 736 0.023255813953488372
709 690 0.041666666666666664
690 709 0.045454545454545456
757 690 0.041666666666666664
690 757 0.125
762 690 0.041666666666666664
690 762 0.023255813953488372
763 690 0.041666666666666664
690 763 0.0625
769 690 0.041666666666666664
690 769 0.047619047619047616
773 690 0.041666666666666664
690 773 0.125
807 690 0.041666666666666664
690 807 0.05263157894736842
817 690 0.041666666666666664
690 817 0.25
818 690 0.041666666666666664
690 818 0.14285714285714285
822 690 0.041666666666666664
690 822 0.07692307692307693
832 690 0.041666666666666664
690 832 0.125
845 690 0.041666666666666664
690 845 0.125
853 690 0.041666666666666664
690 853 0.0625
856 690 0.041666666666666664
690 856 0.041666666666666664
692 691 0.07142857142857142
691 692 0.07692307692307693
705 691 0.07142857142857142
691 705 0.16666666666666666
735 691 0.07142857142857142
691 735 0.125
756 691 0.07142857142857142
691 756 1.0
770 691 0.07142857142857142
691 770 0.2
812 691 0.07142857142857142
691 812 1.0
707 692 0.07692307692307693
692 707 0.05
736 692 0.07692307692307693
692 736 0.023255813953488372
750 692 0.07692307692307693
692 750 0.043478260869565216
752 692 0.07692307692307693
692 752 1.0
784 692 0.07692307692307693
692 784 0.1111111111111111
790 692 0.07692307692307693
692 790 1.0
795 692 0.07692307692307693
692 795 0.25
804 692 0.07692307692307693
692 804 0.09090909090909091
817 692 0.07692307692307693
692 817 0.25
743 693 0.14285714285714285
693 743 0.25
769 693 0.14285714285714285
693 769 0.047619047619047616
825 693 0.14285714285714285
693 825 0.25
832 693 0.14285714285714285
693 832 0.125
839 693 0.14285714285714285
693 839 0.058823529411764705
853 693 0.14285714285714285
693 853 0.0625
743 694 0.5
694 743 0.25
738 695 1.0
695 738 0.05263157894736842
710 697 0.02702702702702703
697 710 0.07142857142857142
714 697 0.02702702702702703
697 714 0.25
720 697 0.02702702702702703
697 720 0.3333333333333333
736 697 0.02702702702702703
697 736 0.023255813953488372
738 697 0.02702702702702703
697 738 0.05263157894736842
750 697 0.02702702702702703
697 750 0.043478260869565216
758 697 0.02702702702702703
697 758 0.25
763 697 0.02702702702702703
697 763 0.0625
769 697 0.02702702702702703
697 769 0.047619047619047616
777 697 0.02702702702702703
697 777 0.09090909090909091
784 697 0.02702702702702703
697 784 0.1111111111111111
802 697 0.02702702702702703
697 802 0.1
805 697 0.02702702702702703
697 805 0.3333333333333333
816 697 0.02702702702702703
697 816 0.1111111111111111
817 697 0.02702702702702703
697 817 0.25
818 697 0.02702702702702703
697 818 0.14285714285714285
819 697 0.02702702702702703
697 819 0.08333333333333333
829 697 0.02702702702702703
697 829 0.08333333333333333
832 697 0.02702702702702703
697 832 0.125
837 697 0.02702702702702703
697 837 0.2
846 697 0.02702702702702703
697 846 0.3333333333333333
852 697 0.02702702702702703
697 852 0.2
700 699 0.3333333333333333
699 700 1.0
779 699 0.3333333333333333
699 779 0.3333333333333333
723 701 1.0
701 723 0.16666666666666666
708 702 0.07142857142857142
702 708 0.3333333333333333
714 702 0.07142857142857142
702 714 0.25
738 702 0.07142857142857142
702 738 0.05263157894736842
709 703 1.0
703 709 0.045454545454545456
710 705 0.16666666666666666
705 710 0.07142857142857142
738 706 0.3333333333333333
706 738 0.05263157894736842
709 707 0.05
707 709 0.045454545454545456
727 707 0.05
707 727 0.5
736 707 0.05
707 736 0.023255813953488372
762 707 0.05
707 762 0.023255813953488372
763 707 0.05
707 763 0.0625
781 707 0.05
707 781 0.058823529411764705
804 707 0.05
707 804 0.09090909090909091
822 707 0.05
707 822 0.07692307692307693
839 707 0.05
707 839 0.058823529411764705
842 707 0.05
707 842 0.25
845 707 0.05
707 845 0.125
852 707 0.05
707 852 0.2
856 707 0.05
707 856 0.041666666666666664
860 707 0.05
707 860 0.5
877 707 0.05
707 877 1.0
719 708 0.3333333333333333
708 719 0.5
724 709 0.045454545454545456
709 724 0.16666666666666666
736 709 0.045454545454545456
709 736 0.023255813953488372
750 709 0.045454545454545456
709 750 0.043478260869565216
763 709 0.045454545454545456
709 763 0.0625
769 709 0.045454545454545456
709 769 0.047619047619047616
773 709 0.045454545454545456
709 773 0.125
792 709 0.045454545454545456
709 792 1.0
802 709 0.045454545454545456
709 802 0.1
804 709 0.045454545454545456
709 804 0.09090909090909091
807 709 0.045454545454545456
709 807 0.05263157894736842
721 710 0.07142857142857142
710 721 1.0
724 710 0.07142857142857142
710 724 0.16666666666666666
725 710 0.07142857142857142
710 725 0.2
819 711 1.0
711 819 0.08333333333333333
713 712 0.5
712 713 1.0
771 715 0.2
715 771 0.1
783 715 0.2
715 783 0.5
736 716 0.5
716 736 0.023255813953488372
820 716 0.5
716 820 0.125
724 717 0.14285714285714285
717 724 0.16666666666666666
773 717 0.14285714285714285
717 773 0.125
776 717 0.14285714285714285
717 776 0.14285714285714285
736 718 0.25
718 736 0.023255813953488372
769 718 0.25
718 769 0.047619047619047616
724 719 0.5
719 724 0.16666666666666666
856 722 0.5
722 856 0.041666666666666664
745 724 0.16666666666666666
724 745 0.25
791 725 0.2
725 791 0.16666666666666666
826 725 0.2
725 826 0.2
836 725 0.2
725 836 1.0
761 729 0.2
729 761 0.3333333333333333
781 729 0.2
729 781 0.058823529411764705
791 729 0.2
729 791 0.16666666666666666
734 730 0.2
730 734 0.5
750 732 1.0
732 750 0.043478260869565216
740 733 1.0
733 740 0.2
787 735 0.125
735 787 0.5
738 736 0.023255813953488372
736 738 0.05263157894736842
749 736 0.023255813953488372
736 749 0.3333333333333333
750 736 0.023255813953488372
736 750 0.043478260869565216
753 736 0.023255813953488372
736 753 0.125
762 736 0.023255813953488372
736 762 0.023255813953488372
763 736 0.023255813953488372
736 763 0.0625
764 736 0.023255813953488372
736 764 0.3333333333333333
769 736 0.023255813953488372
736 769 0.047619047619047616
773 736 0.023255813953488372
736 773 0.125
776 736 0.023255813953488372
736 776 0.14285714285714285
777 736 0.023255813953488372
736 777 0.09090909090909091
780 736 0.023255813953488372
736 780 0.2
786 736 0.023255813953488372
736 786 0.125
789 736 0.023255813953488372
736 789 0.3333333333333333
801 736 0.023255813953488372
736 801 0.14285714285714285
803 736 0.023255813953488372
736 803 0.05555555555555555
804 736 0.023255813953488372
736 804 0.09090909090909091
816 736 0.023255813953488372
736 816 0.1111111111111111
822 736 0.023255813953488372
736 822 0.07692307692307693
837 736 0.023255813953488372
736 837 0.2
843 736 0.023255813953488372
736 843 0.1111111111111111
856 737 0.5
737 856 0.041666666666666664
878 737 0.5
737 878 0.5
750 738 0.05263157894736842
738 750 0.043478260869565216
753 738 0.05263157894736842
738 753 0.125
771 738 0.05263157894736842
738 771 0.1
802 738 0.05263157894736842
738 802 0.1
804 738 0.05263157894736842
738 804 0.09090909090909091
827 738 0.05263157894736842
738 827 0.3333333333333333
763 740 0.2
740 763 0.0625
803 740 0.2
740 803 0.05555555555555555
807 740 0.2
740 807 0.05263157894736842
846 740 0.2
740 846 0.3333333333333333
750 742 0.16666666666666666
742 750 0.043478260869565216
762 742 0.16666666666666666
742 762 0.023255813953488372
773 742 0.16666666666666666
742 773 0.125
777 742 0.16666666666666666
742 777 0.09090909090909091
831 742 0.16666666666666666
742 831 0.5
835 742 0.16666666666666666
742 835 1.0
885 743 0.25
743 885 0.5
816 747 0.5
747 816 0.1111111111111111
827 747 0.5
747 827 0.3333333333333333
760 749 0.3333333333333333
749 760 1.0
762 750 0.043478260869565216
750 762 0.023255813953488372
763 750 0.043478260869565216
750 763 0.0625
777 750 0.043478260869565216
750 777 0.09090909090909091
791 750 0.043478260869565216
750 791 0.16666666666666666
801 750 0.043478260869565216
750 801 0.14285714285714285
802 750 0.043478260869565216
750 802 0.1
804 750 0.043478260869565216
750 804 0.09090909090909091
806 750 0.043478260869565216
750 806 0.3333333333333333
807 750 0.043478260869565216
750 807 0.05263157894736842
816 750 0.043478260869565216
750 816 0.1111111111111111
825 750 0.043478260869565216
750 825 0.25
791 751 0.125
751 791 0.16666666666666666
798 751 0.125
751 798 0.5
762 753 0.125
753 762 0.023255813953488372
763 753 0.125
753 763 0.0625
777 753 0.125
753 777 0.09090909090909091
829 753 0.125
753 829 0.08333333333333333
803 755 0.5
755 803 0.05555555555555555
758 757 0.125
757 758 0.25
807 757 0.125
757 807 0.05263157894736842
837 757 0.125
757 837 0.2
840 757 0.125
757 840 0.1
841 757 0.125
757 841 0.07692307692307693
856 757 0.125
757 856 0.041666666666666664
781 759 1.0
759 781 0.058823529411764705
784 761 0.3333333333333333
761 784 0.1111111111111111
795 761 0.3333333333333333
761 795 0.25
763 762 0.023255813953488372
762 763 0.0625
765 762 0.023255813953488372
762 765 0.1111111111111111
768 762 0.023255813953488372
762 768 0.25
769 762 0.023255813953488372
762 769 0.047619047619047616
773 762 0.023255813953488372
762 773 0.125
774 762 0.023255813953488372
762 774 0.3333333333333333
777 762 0.023255813953488372
762 777 0.09090909090909091
781 762 0.023255813953488372
762 781 0.058823529411764705
785 762 0.023255813953488372
762 785 0.1
800 762 0.023255813953488372
762 800 0.25
801 762 0.023255813953488372
762 801 0.14285714285714285
802 762 0.023255813953488372
762 802 0.1
807 762 0.023255813953488372
762 807 0.05263157894736842
816 762 0.023255813953488372
762 816 0.1111111111111111
819 762 0.023255813953488372
762 819 0.08333333333333333
822 762 0.023255813953488372
762 822 0.07692307692307693
823 762 0.023255813953488372
762 823 0.16666666666666666
827 762 0.023255813953488372
762 827 0.3333333333333333
832 762 0.023255813953488372
762 832 0.125
833 762 0.023255813953488372
762 833 0.5
839 762 0.023255813953488372
762 839 0.058823529411764705
841 762 0.023255813953488372
762 841 0.07692307692307693
843 762 0.023255813953488372
762 843 0.1111111111111111
845 762 0.023255813953488372
762 845 0.125
846 762 0.023255813953488372
762 846 0.3333333333333333
853 762 0.023255813953488372
762 853 0.0625
855 762 0.023255813953488372
762 855 0.2
856 762 0.023255813953488372
762 856 0.041666666666666664
874 762 0.023255813953488372
762 874 0.25
769 763 0.0625
763 769 0.047619047619047616
803 763 0.0625
763 803 0.05555555555555555
815 763 0.0625
763 815 0.5
784 764 0.3333333333333333
764 784 0.1111111111111111
778 765 0.1111111111111111
765 778 0.3333333333333333
803 765 0.1111111111111111
765 803 0.05555555555555555
828 765 0.1111111111111111
765 828 0.5
839 765 0.1111111111111111
765 839 0.058823529411764705
859 765 0.1111111111111111
765 859 0.125
867 765 0.1111111111111111
765 867 1.0
873 765 0.1111111111111111
765 873 0.3333333333333333
807 766 1.0
766 807 0.05263157894736842
819 767 0.5
767 819 0.08333333333333333
844 767 0.5
767 844 1.0
769 768 0.25
768 769 0.047619047619047616
822 768 0.25
768 822 0.07692307692307693
771 769 0.047619047619047616
769 771 0.1
781 769 0.047619047619047616
769 781 0.058823529411764705
796 769 0.047619047619047616
769 796 1.0
803 769 0.047619047619047616
769 803 0.05555555555555555
807 769 0.047619047619047616
769 807 0.05263157894736842
822 769 0.047619047619047616
769 822 0.07692307692307693
829 769 0.047619047619047616
769 829 0.08333333333333333
837 769 0.047619047619047616
769 837 0.2
840 769 0.047619047619047616
769 840 0.1
807 771 0.1
771 807 0.05263157894736842
813 771 0.1
771 813 0.5
838 771 0.1
771 838 0.3333333333333333
830 772 0.25
772 830 1.0
781 773 0.125
773 781 0.058823529411764705
840 773 0.125
773 840 0.1
815 774 0.3333333333333333
774 815 0.5
825 774 0.3333333333333333
774 825 0.25
807 775 1.0
775 807 0.05263157894736842
777 776 0.14285714285714285
776 777 0.09090909090909091
816 776 0.14285714285714285
776 816 0.1111111111111111
878 776 0.14285714285714285
776 878 0.5
802 777 0.09090909090909091
777 802 0.1
829 777 0.09090909090909091
777 829 0.08333333333333333
839 778 0.3333333333333333
778 839 0.058823529411764705
838 779 0.3333333333333333
779 838 0.3333333333333333
781 780 0.2
780 781 0.058823529411764705
816 780 0.2
780 816 0.1111111111111111
819 780 0.2
780 819 0.08333333333333333
788 781 0.058823529411764705
781 788 0.5
807 781 0.058823529411764705
781 807 0.05263157894736842
817 781 0.058823529411764705
781 817 0.25
822 781 0.058823529411764705
781 822 0.07692307692307693
841 781 0.058823529411764705
781 841 0.07692307692307693
843 781 0.058823529411764705
781 843 0.1111111111111111
853 781 0.058823529411764705
781 853 0.0625
856 781 0.058823529411764705
781 856 0.041666666666666664
807 782 1.0
782 807 0.05263157894736842
791 784 0.1111111111111111
784 791 0.16666666666666666
805 784 0.1111111111111111
784 805 0.3333333333333333
807 784 0.1111111111111111
784 807 0.05263157894736842
809 784 0.1111111111111111
784 809 0.5
838 785 0.1
785 838 0.3333333333333333
845 785 0.1
785 845 0.125
856 785 0.1
785 856 0.041666666666666664
858 785 0.1
785 858 0.2
864 785 0.1
785 864 0.125
873 785 0.1
785 873 0.3333333333333333
875 785 0.1
785 875 1.0
856 786 0.125
786 856 0.041666666666666664
864 786 0.125
786 864 0.125
874 786 0.125
786 874 0.25
803 788 0.5
788 803 0.05555555555555555
829 789 0.3333333333333333
789 829 0.08333333333333333
819 794 0.5
794 819 0.08333333333333333
803 795 0.25
795 803 0.05555555555555555
798 797 1.0
797 798 0.5
853 799 0.3333333333333333
799 853 0.0625
864 799 0.3333333333333333
799 864 0.125
829 800 0.25
800 829 0.08333333333333333
856 800 0.25
800 856 0.041666666666666664
803 801 0.14285714285714285
801 803 0.05555555555555555
807 801 0.14285714285714285
801 807 0.05263157894736842
840 801 0.14285714285714285
801 840 0.1
829 802 0.1
802 829 0.08333333333333333
804 803 0.05555555555555555
803 804 0.09090909090909091
818 803 0.05555555555555555
803 818 0.14285714285714285
820 803 0.05555555555555555
803 820 0.125
823 803 0.05555555555555555
803 823 0.16666666666666666
826 803 0.05555555555555555
803 826 0.2
833 803 0.05555555555555555
803 833 0.5
839 803 0.05555555555555555
803 839 0.058823529411764705
865 803 0.05555555555555555
803 865 0.5
816 804 0.09090909090909091
804 816 0.1111111111111111
821 804 0.09090909090909091
804 821 1.0
859 805 0.3333333333333333
805 859 0.125
807 806 0.3333333333333333
806 807 0.05263157894736842
831 806 0.3333333333333333
806 831 0.5
814 807 0.05263157894736842
807 814 1.0
819 807 0.05263157894736842
807 819 0.08333333333333333
840 807 0.05263157894736842
807 840 0.1
809 808 1.0
808 809 0.5
818 816 0.1111111111111111
816 818 0.14285714285714285
828 818 0.14285714285714285
818 828 0.5
859 818 0.14285714285714285
818 859 0.125
820 819 0.08333333333333333
819 820 0.125
848 819 0.08333333333333333
819 848 1.0
856 819 0.08333333333333333
819 856 0.041666666666666664
847 820 0.125
820 847 0.25
859 820 0.125
820 859 0.125
862 822 0.07692307692307693
822 862 0.5
863 822 0.07692307692307693
822 863 0.5
864 822 0.07692307692307693
822 864 0.125
840 823 0.16666666666666666
823 840 0.1
843 823 0.16666666666666666
823 843 0.1111111111111111
845 824 0.5
824 845 0.125
888 824 0.5
824 888 1.0
840 826 0.2
826 840 0.1
853 826 0.2
826 853 0.0625
840 829 0.08333333333333333
829 840 0.1
847 829 0.08333333333333333
829 847 0.25
849 829 0.08333333333333333
829 849 1.0
851 829 0.08333333333333333
829 851 0.25
840 832 0.125
832 840 0.1
843 832 0.125
832 843 0.1111111111111111
856 832 0.125
832 856 0.041666666666666664
842 839 0.058823529411764705
839 842 0.25
843 839 0.058823529411764705
839 843 0.1111111111111111
853 839 0.058823529411764705
839 853 0.0625
854 839 0.058823529411764705
839 854 0.3333333333333333
855 839 0.058823529411764705
839 855 0.2
858 839 0.058823529411764705
839 858 0.2
860 839 0.058823529411764705
839 860 0.5
861 839 0.058823529411764705
839 861 0.5
847 841 0.07692307692307693
841 847 0.25
850 841 0.07692307692307693
841 850 0.3333333333333333
853 841 0.07692307692307693
841 853 0.0625
855 841 0.07692307692307693
841 855 0.2
856 841 0.07692307692307693
841 856 0.041666666666666664
858 841 0.07692307692307693
841 858 0.2
859 841 0.07692307692307693
841 859 0.125
865 841 0.07692307692307693
841 865 0.5
882 841 0.07692307692307693
841 882 0.3333333333333333
853 843 0.1111111111111111
843 853 0.0625
854 843 0.1111111111111111
843 854 0.3333333333333333
869 845 0.125
845 869 0.3333333333333333
879 845 0.125
845 879 1.0
881 847 0.25
847 881 1.0
887 850 0.3333333333333333
850 887 1.0
870 851 0.25
851 870 0.5
853 852 0.2
852 853 0.0625
857 852 0.2
852 857 1.0
872 852 0.2
852 872 0.25
854 853 0.0625
853 854 0.3333333333333333
856 853 0.0625
853 856 0.041666666666666664
866 853 0.0625
853 866 0.5
872 853 0.0625
853 872 0.25
858 856 0.041666666666666664
856 858 0.2
859 856 0.041666666666666664
856 859 0.125
864 856 0.041666666666666664
856 864 0.125
866 856 0.041666666666666664
856 866 0.5
874 856 0.041666666666666664
856 874 0.25
876 856 0.041666666666666664
856 876 1.0
882 856 0.041666666666666664
856 882 0.3333333333333333
883 856 0.041666666666666664
856 883 1.0
869 859 0.125
859 869 0.3333333333333333
873 859 0.125
859 873 0.3333333333333333
872 861 0.5
861 872 0.25
882 862 0.5
862 882 0.3333333333333333
870 864 0.125
864 870 0.5
874 864 0.125
864 874 0.25
885 884 0.5
884 885 0.5
